Date, Name, Minutes, Seconds, Distance,Pace, Unit, Feel, Notes, Cross Train Type, Calulate Pace, Field 1, Field 2
2014-09-21,Woodstock-Reed-Mt. Scott,59,33,6.627,08:59,miles,3,http://www.gmap-pedometer.com/?r=6444212 ,,1,,
2014-10-05,Reed-Berkley,49,16,5.6286,08:45,miles,3,http://www.gmap-pedometer.com/?r=6455851,,1,,
2014-09-28,Springwater,40,1,4.4189,09:03,miles,3,,,1,,
2014-10-12,Woodstock-Creston,45,34,5.2118,08:44,miles,3,,,1,,
2014-10-19,Old Mill District,25,6,2.7667,09:04,miles,3,,,1,,
2014-10-20,First Street Rapids,46,7,4.9489,09:19,miles,3,,,1,,
2014-11-02,Mt. Tabor,47,25,5.4698,08:40,miles,4,,,1,,
2014-11-03,Woodstock,25,59,2.8864,09:00,miles,4,,,1,,
2014-11-09,Brentwood-Woodstock,33,11,4.0223,08:14,miles,1,http://www.gmap-pedometer.com/?r=6479283 ,,1,,
2014-11-16,Brentwood,16,30,1.9383,08:30,miles,3,,,1,,
2014-11-25,Brentwood,17,1,1.9402,08:46,miles,3,,,1,,
2014-11-24,Library,25,7,3.2373,07:45,miles,2,,,1,,
2014-11-30,Tideman Johnson-Westmoreland,64,9,7.4653,08:35,miles,3,http://www.gmap-pedometer.com/?r=6490329 ,,1,,
2014-11-26,Brentwood,16,45,1.94,08:38,miles,3,,,1,,
2014-11-28,Woodstock-Creston,39,12,4.5434,08:37,miles,3,http://www.gmap-pedometer.com/?r=6490332 ,,1,,
2014-12-01,Brentwood,16,35,1.94,08:32,miles,3,,,1,,
2014-12-04,Brentwood,16,24,1.94,08:27,miles,3,,,1,,
2014-12-05,Brentwood,17,22,1.94,08:57,miles,3,,,1,,
2014-12-08,Brentwood,15,38,1.94,08:03,miles,3,,,1,,
2014-12-09,Brentwood,17,23,1.94,08:57,miles,3,,,1,,
2014-12-17,Brentwood,16,58,1.94,08:44,miles,3,,,1,,
2014-12-20,Brentwood-Woodstock,35,29,4.0183,08:49,miles,3,,,1,,
2014-12-21,Holgate,14,2,1.5835,08:51,miles,2,,,1,,
2014-12-23,Archie Briggs,45,55,4.8898,09:23,miles,4,,,1,,
2014-12-24,Archie Briggs,44,42,4.89,09:08,miles,4,,,1,,
2014-12-25,Shevlin,17,56,1.6409,10:55,miles,4,,,1,,
2014-12-26,Mt. Washington Dr.,22,39,2.431,09:19,miles,4,,,1,,
2014-12-27,Miller's Landing,23,34,2.5762,09:08,miles,4,,,1,,
2014-12-28,Mt. Washington Dr.,22,56,2.43,09:26,miles,4,,,1,,
2015-01-11,Brentwood,18,10,1.94,09:21,miles,2,,,1,,
2015-01-18,Woodstock,25,26,2.9829,08:31,miles,2,,,1,,
2015-01-19,Brentwood,16,44,1.94,08:37,miles,3,,,1,,
2015-01-24,Woodstock,27,17,3.0884,08:50,miles,3,,,1,,
2015-01-25,Tideman Johnson-Mt. Scott,63,34,6.7447,09:25,miles,3,http://www.gmap-pedometer.com/?r=6522040 ,,1,,
2015-02-07,Bike Gallery,29,40,3.3614,08:49,miles,3,,,1,,
2015-02-08,Brentwood,16,57,1.94,08:44,miles,3,,,1,,
2015-02-15,Tabor Reservoir,52,47,6.2426,08:27,miles,3,,,1,,
2015-02-21,Bike Gallery,24,0,2.961,08:06,miles,3,,,1,,
2015-02-22,Brentwood,15,22,1.94,07:55,miles,3,,,1,,
2015-03-07,Brentwood,15,40,1.94,08:04,miles,3,,,1,,
2015-05-09,Lake Run,33,62,4.69766,07:14,miles,3,,,1,,
2015-05-18,Mt. Washington Drive,21,8,2.3301,09:04,miles,3,,,1,,
2015-06-07,First Street Rapids,39,49,4.3431,09:10,miles,3,,,1,,
2015-06-13,Badass LCXC Alumni,73,25,8.995,08:09,miles,2,http://www.gmap-pedometer.com/?r=6635156 ,,1,,
2015-06-20,Woodstock,23,27,2.9831,07:51,miles,2,,,1,,
2015-06-21,Mt Tabor,74,4,8.4873,08:43,miles,3,http://www.gmap-pedometer.com/?r=6641480 ,,1,,
2015-06-27,Woodstock,23,11,2.9831,07:46,miles,3,,,1,,
2015-06-28,Tideman Johnson-Westmoreland,67,44,7.4941,09:02,miles,3,,,1,,
2015-07-18,Woodstock,24,44,2.9831,08:17,miles,3,,,1,,
2015-07-26,Brenttwood-Woodstock,35,30,4,08:52,miles,3,,,1,,
2015-09-06,Woodstock,24,54,2.9831,08:20,miles,4,,,1,,
2015-08-17,Coeur d'Alene Trail,20,3,2.2231,09:01,miles,3,,,1,,
2015-08-20,Sandpoint MUP,30,0,3.38,08:52,miles,3,,,1,,
2015-09-13,Woodstock,25,39,2.9831,08:35,miles,3,,,1,,
2015-09-14,Commute,51,33,6.4271,08:01,miles,3,,,1,,
2015-10-04,Mt. Tabor,81,7,9.2257,08:47,miles,2,http://www.gmap-pedometer.com/?r=6728915,,1,,
2015-10-11,Shevlin,46,1,4.5235,10:10,miles,3,http://gmap-pedometer.com?r=6735085,,1,,
2015-10-17,McIver,27,41,2.8485,09:43,miles,3,http://www.gmap-pedometer.com/?r=6737361 ,,1,,
2015-10-18,Reed College Place,56,54,6.4164,08:52,miles,3,http://www.gmap-pedometer.com/?r=6737757,,1,,
2015-10-31,Woodstock,24,53,2.9831,08:20,miles,3,,,1,,
2015-11-26,Woodstock,25,23,2.9831,08:30,miles,4,,,1,,
2015-12-04,Brentwood,16,55,1.94,08:43,miles,,Rides,,,,
2015-12-05,Tideman Johnson,46,24,5.234,08:51,miles,,Rides,,,,
2015-12-06,Woodstock-Mt. Scott,33,1,3.867,08:32,miles,,Rides,,,,
2015-12-12,Woodstock,25,59,2.9831,08:42,miles,,Rides,,,,
2015-12-13,Woodstock,27,5,2.9831,09:04,miles,,Rides,,,,
